,user_loc,fr_loc,scaled_sci,user_city_id,fr_city_id
578,AFYONKARAHISAR,AYDIN,21204,3,11
579,KUTAHYA,AYDIN,12961,55,11
580,USAK,AYDIN,18850,78,11
581,BURSA,AYDIN,8131,21,11
582,ESKISEHIR,AYDIN,10127,32,11
583,BILECIK,AYDIN,10534,16,11
584,KOCAELI,AYDIN,7891,53,11
585,SAKARYA,AYDIN,6905,67,11
586,DUZCE,AYDIN,6263,27,11
587,BOLU,AYDIN,7713,19,11
588,YALOVA,AYDIN,9429,80,11
589,ANKARA,AYDIN,9934,7,11
590,KONYA,AYDIN,10725,54,11
591,KARAMAN,AYDIN,8402,44,11
592,ANTALYA,AYDIN,12915,8,11
593,ISPARTA,AYDIN,18773,39,11
594,BURDUR,AYDIN,20584,20,11
595,ADANA,AYDIN,6230,1,11
596,MERSIN,AYDIN,6976,59,11
597,HATAY,AYDIN,5590,37,11
598,KAHRAMANMARAS,AYDIN,6260,42,11
599,OSMANIYE,AYDIN,7262,65,11
600,KIRIKKALE,AYDIN,9847,49,11
601,AKSARAY,AYDIN,8116,5,11
602,NIGDE,AYDIN,9254,63,11
603,NEVSEHIR,AYDIN,9709,62,11
604,KIRSEHIR,AYDIN,9561,51,11
605,KAYSERI,AYDIN,6626,47,11
606,SIVAS,AYDIN,8941,73,11
607,YOZGAT,AYDIN,9191,81,11
608,ZONGULDAK,AYDIN,7901,82,11
609,KARABUK,AYDIN,8409,43,11
610,BARTIN,AYDIN,7734,13,11
611,KASTAMONU,AYDIN,7657,46,11
612,CANKIRI,AYDIN,8607,23,11
613,SINOP,AYDIN,6654,71,11
614,SAMSUN,AYDIN,7273,68,11
615,TOKAT,AYDIN,8034,75,11
616,CORUM,AYDIN,9780,24,11
617,AMASYA,AYDIN,9273,6,11
618,TRABZON,AYDIN,7318,76,11
619,ORDU,AYDIN,7142,64,11
620,GIRESUN,AYDIN,6566,34,11
621,RIZE,AYDIN,8393,66,11
622,ARTVIN,AYDIN,12510,10,11
623,GUMUSHANE,AYDIN,8968,35,11
624,ERZURUM,AYDIN,10930,31,11
625,ERZINCAN,AYDIN,14573,30,11
626,BAYBURT,AYDIN,9241,15,11
627,AGRI,AYDIN,21030,4,11
628,KARS,AYDIN,13750,45,11
629,IGDIR,AYDIN,17416,38,11
630,ARDAHAN,AYDIN,12574,9,11
631,MALATYA,AYDIN,7657,56,11
632,ELAZIG,AYDIN,7478,29,11
633,BINGOL,AYDIN,8222,17,11
634,TUNCELI,AYDIN,18870,77,11
635,VAN,AYDIN,10288,79,11
636,MUS,AYDIN,21375,61,11
637,BITLIS,AYDIN,17882,18,11
638,HAKKARI,AYDIN,6532,36,11
639,GAZIANTEP,AYDIN,5094,33,11
640,ADIYAMAN,AYDIN,7850,2,11
641,KILIS,AYDIN,5026,48,11
642,SANLIURFA,AYDIN,7076,69,11
643,DIYARBAKIR,AYDIN,6715,26,11
644,MARDIN,AYDIN,7147,58,11
645,BATMAN,AYDIN,7711,14,11
646,SIRNAK,AYDIN,7355,72,11
647,SIIRT,AYDIN,11275,70,11
648,ISTANBUL,DENIZLI,6013,40,25
649,TEKIRDAG,DENIZLI,6471,74,25
650,EDIRNE,DENIZLI,7567,28,25
651,KIRKLARELI,DENIZLI,6963,50,25
652,BALIKESIR,DENIZLI,9535,12,25
653,CANAKKALE,DENIZLI,9371,22,25
654,IZMIR,DENIZLI,17576,41,25
655,AYDIN,DENIZLI,57634,11,25
656,DENIZLI,DENIZLI,1398326,25,25
657,MUGLA,DENIZLI,43276,60,25
658,MANISA,DENIZLI,24215,57,25
659,AFYONKARAHISAR,DENIZLI,69930,3,25
660,KUTAHYA,DENIZLI,14236,55,25
661,USAK,DENIZLI,60130,78,25
662,BURSA,DENIZLI,6718,21,25
663,ESKISEHIR,DENIZLI,8711,32,25
664,BILECIK,DENIZLI,8939,16,25
665,KOCAELI,DENIZLI,6142,53,25
666,SAKARYA,DENIZLI,6245,67,25
667,DUZCE,DENIZLI,5705,27,25
668,BOLU,DENIZLI,6329,19,25
669,YALOVA,DENIZLI,6276,80,25
670,ANKARA,DENIZLI,7558,7,25
671,KONYA,DENIZLI,9486,54,25
672,KARAMAN,DENIZLI,7908,44,25
673,ANTALYA,DENIZLI,17310,8,25
674,ISPARTA,DENIZLI,33557,39,25
675,BURDUR,DENIZLI,101359,20,25
676,ADANA,DENIZLI,5695,1,25
677,MERSIN,DENIZLI,6058,59,25
678,HATAY,DENIZLI,5093,37,25
679,KAHRAMANMARAS,DENIZLI,5920,42,25
680,OSMANIYE,DENIZLI,7387,65,25
681,KIRIKKALE,DENIZLI,7353,49,25
682,AKSARAY,DENIZLI,7910,5,25
683,NIGDE,DENIZLI,9114,63,25
684,NEVSEHIR,DENIZLI,8997,62,25
685,KIRSEHIR,DENIZLI,6911,51,25
686,KAYSERI,DENIZLI,5873,47,25
687,SIVAS,DENIZLI,6851,73,25
688,YOZGAT,DENIZLI,7670,81,25
689,ZONGULDAK,DENIZLI,6087,82,25
690,KARABUK,DENIZLI,6526,43,25
691,BARTIN,DENIZLI,6225,13,25
692,KASTAMONU,DENIZLI,6951,46,25
693,CANKIRI,DENIZLI,7084,23,25
694,SINOP,DENIZLI,6413,71,25
695,SAMSUN,DENIZLI,5674,68,25
696,TOKAT,DENIZLI,6336,75,25
697,CORUM,DENIZLI,5850,24,25
698,AMASYA,DENIZLI,6994,6,25
699,TRABZON,DENIZLI,5451,76,25
700,ORDU,DENIZLI,5713,64,25
701,GIRESUN,DENIZLI,5216,34,25
702,RIZE,DENIZLI,5855,66,25
703,ARTVIN,DENIZLI,6737,10,25
704,GUMUSHANE,DENIZLI,7306,35,25
705,ERZURUM,DENIZLI,8800,31,25
706,ERZINCAN,DENIZLI,6848,30,25
707,BAYBURT,DENIZLI,7816,15,25
708,AGRI,DENIZLI,13978,4,25
709,KARS,DENIZLI,10552,45,25
710,IGDIR,DENIZLI,9383,38,25
711,ARDAHAN,DENIZLI,8762,9,25
712,MALATYA,DENIZLI,5508,56,25
713,ELAZIG,DENIZLI,5890,29,25
714,BINGOL,DENIZLI,5942,17,25
715,TUNCELI,DENIZLI,9879,77,25
716,VAN,DENIZLI,8445,79,25
717,MUS,DENIZLI,11753,61,25
718,BITLIS,DENIZLI,8044,18,25
719,HAKKARI,DENIZLI,6794,36,25
720,GAZIANTEP,DENIZLI,4958,33,25
721,ADIYAMAN,DENIZLI,5590,2,25
722,KILIS,DENIZLI,4988,48,25
723,SANLIURFA,DENIZLI,6236,69,25
724,DIYARBAKIR,DENIZLI,4951,26,25
725,MARDIN,DENIZLI,5363,58,25
726,BATMAN,DENIZLI,5126,14,25
727,SIRNAK,DENIZLI,6547,72,25
728,SIIRT,DENIZLI,7586,70,25
729,ISTANBUL,MUGLA,11928,40,60
730,TEKIRDAG,MUGLA,8870,74,60
731,EDIRNE,MUGLA,10128,28,60
732,KIRKLARELI,MUGLA,9609,50,60
733,BALIKESIR,MUGLA,14197,12,60
734,CANAKKALE,MUGLA,15456,22,60
735,IZMIR,MUGLA,26062,41,60
736,AYDIN,MUGLA,67476,11,60
737,DENIZLI,MUGLA,43276,25,60
738,MUGLA,MUGLA,1325995,60,60
739,MANISA,MUGLA,16278,57,60
740,AFYONKARAHISAR,MUGLA,16539,3,60
741,KUTAHYA,MUGLA,12557,55,60
742,USAK,MUGLA,15630,78,60
743,BURSA,MUGLA,8627,21,60
744,ESKISEHIR,MUGLA,12005,32,60
745,BILECIK,MUGLA,10264,16,60
746,KOCAELI,MUGLA,9842,53,60
747,SAKARYA,MUGLA,8821,67,60
748,DUZCE,MUGLA,8539,27,60
749,BOLU,MUGLA,9815,19,60
750,YALOVA,MUGLA,12511,80,60
751,ANKARA,MUGLA,12246,7,60
752,KONYA,MUGLA,8869,54,60
753,KARAMAN,MUGLA,8662,44,60
754,ANTALYA,MUGLA,29720,8,60
755,ISPARTA,MUGLA,19507,39,60
756,BURDUR,MUGLA,42766,20,60
757,ADANA,MUGLA,8618,1,60
758,MERSIN,MUGLA,9368,59,60
759,HATAY,MUGLA,9453,37,60
760,KAHRAMANMARAS,MUGLA,8010,42,60
761,OSMANIYE,MUGLA,10311,65,60
762,KIRIKKALE,MUGLA,10123,49,60
763,AKSARAY,MUGLA,8940,5,60
764,NIGDE,MUGLA,10538,63,60
765,NEVSEHIR,MUGLA,10794,62,60
766,KIRSEHIR,MUGLA,10469,51,60
767,KAYSERI,MUGLA,7477,47,60
768,SIVAS,MUGLA,9807,73,60
769,YOZGAT,MUGLA,12256,81,60
770,ZONGULDAK,MUGLA,11680,82,60
771,KARABUK,MUGLA,9605,43,60
772,BARTIN,MUGLA,11172,13,60
773,KASTAMONU,MUGLA,10267,46,60
774,CANKIRI,MUGLA,8661,23,60
775,SINOP,MUGLA,9766,71,60
776,SAMSUN,MUGLA,9136,68,60
777,TOKAT,MUGLA,10068,75,60
778,CORUM,MUGLA,10117,24,60
779,AMASYA,MUGLA,11188,6,60
780,TRABZON,MUGLA,9417,76,60
781,ORDU,MUGLA,12158,64,60
782,GIRESUN,MUGLA,8901,34,60
783,RIZE,MUGLA,10225,66,60
784,ARTVIN,MUGLA,13588,10,60
785,GUMUSHANE,MUGLA,10664,35,60
786,ERZURUM,MUGLA,8084,31,60
787,ERZINCAN,MUGLA,10325,30,60
788,BAYBURT,MUGLA,9605,15,60
789,AGRI,MUGLA,16045,4,60
790,KARS,MUGLA,14526,45,60
791,IGDIR,MUGLA,12779,38,60
792,ARDAHAN,MUGLA,10435,9,60
793,MALATYA,MUGLA,7237,56,60
794,ELAZIG,MUGLA,7634,29,60
795,BINGOL,MUGLA,7360,17,60
796,TUNCELI,MUGLA,15486,77,60
797,VAN,MUGLA,17495,79,60
798,MUS,MUGLA,9506,61,60
799,BITLIS,MUGLA,8857,18,60
800,HAKKARI,MUGLA,7293,36,60
801,GAZIANTEP,MUGLA,6211,33,60
802,ADIYAMAN,MUGLA,8470,2,60
803,KILIS,MUGLA,8081,48,60
804,SANLIURFA,MUGLA,8794,69,60
805,DIYARBAKIR,MUGLA,7081,26,60
806,MARDIN,MUGLA,8504,58,60
807,BATMAN,MUGLA,7530,14,60
808,SIRNAK,MUGLA,9480,72,60
809,SIIRT,MUGLA,13372,70,60
810,ISTANBUL,MANISA,6295,40,57
811,TEKIRDAG,MANISA,8198,74,57
812,EDIRNE,MANISA,9574,28,57
813,KIRKLARELI,MANISA,7853,50,57
814,BALIKESIR,MANISA,37833,12,57
815,CANAKKALE,MANISA,13585,22,57
816,IZMIR,MANISA,45955,41,57
817,AYDIN,MANISA,21726,11,57
818,DENIZLI,MANISA,24215,25,57
819,MUGLA,MANISA,16278,60,57
820,MANISA,MANISA,1177494,57,57
821,AFYONKARAHISAR,MANISA,18264,3,57
822,KUTAHYA,MANISA,36330,55,57
823,USAK,MANISA,57142,78,57
824,BURSA,MANISA,9510,21,57
825,ESKISEHIR,MANISA,8782,32,57
826,BILECIK,MANISA,10541,16,57
827,KOCAELI,MANISA,7378,53,57
828,SAKARYA,MANISA,6867,67,57
829,DUZCE,MANISA,6123,27,57
830,BOLU,MANISA,6957,19,57
831,YALOVA,MANISA,8495,80,57
832,ANKARA,MANISA,7026,7,57
833,KONYA,MANISA,8554,54,57
834,KARAMAN,MANISA,6919,44,57
835,ANTALYA,MANISA,9258,8,57
836,ISPARTA,MANISA,11332,39,57
837,BURDUR,MANISA,12113,20,57
838,ADANA,MANISA,5672,1,57
839,MERSIN,MANISA,6227,59,57
840,HATAY,MANISA,4989,37,57
841,KAHRAMANMARAS,MANISA,5482,42,57
842,OSMANIYE,MANISA,6895,65,57
843,KIRIKKALE,MANISA,7240,49,57
844,AKSARAY,MANISA,7249,5,57
845,NIGDE,MANISA,8551,63,57
846,NEVSEHIR,MANISA,7857,62,57
847,KIRSEHIR,MANISA,7447,51,57
848,KAYSERI,MANISA,5407,47,57
849,SIVAS,MANISA,7076,73,57
850,YOZGAT,MANISA,8271,81,57
851,ZONGULDAK,MANISA,9663,82,57
852,KARABUK,MANISA,7007,43,57
853,BARTIN,MANISA,10064,13,57
854,KASTAMONU,MANISA,6997,46,57
855,CANKIRI,MANISA,6549,23,57
856,SINOP,MANISA,7075,71,57
857,SAMSUN,MANISA,5540,68,57
858,TOKAT,MANISA,7064,75,57
859,CORUM,MANISA,6665,24,57
860,AMASYA,MANISA,7364,6,57
861,TRABZON,MANISA,6408,76,57
862,ORDU,MANISA,7004,64,57
863,GIRESUN,MANISA,5458,34,57
864,RIZE,MANISA,6504,66,57
865,ARTVIN,MANISA,6764,10,57
866,GUMUSHANE,MANISA,8122,35,57
867,ERZURUM,MANISA,10643,31,57
868,ERZINCAN,MANISA,8634,30,57
869,BAYBURT,MANISA,10642,15,57
870,AGRI,MANISA,16301,4,57
871,KARS,MANISA,18022,45,57
872,IGDIR,MANISA,16295,38,57
873,ARDAHAN,MANISA,14030,9,57
874,MALATYA,MANISA,6037,56,57
875,ELAZIG,MANISA,6802,29,57
876,BINGOL,MANISA,8646,17,57
877,TUNCELI,MANISA,14063,77,57
878,VAN,MANISA,8286,79,57
879,MUS,MANISA,20588,61,57
880,BITLIS,MANISA,17679,18,57
881,HAKKARI,MANISA,8907,36,57
882,GAZIANTEP,MANISA,4622,33,57
883,ADIYAMAN,MANISA,5884,2,57
884,KILIS,MANISA,4569,48,57
885,SANLIURFA,MANISA,7664,69,57
886,DIYARBAKIR,MANISA,6852,26,57
887,MARDIN,MANISA,10610,58,57
888,BATMAN,MANISA,7449,14,57
889,SIRNAK,MANISA,8498,72,57
890,SIIRT,MANISA,9760,70,57
891,ISTANBUL,AFYONKARAHISAR,6897,40,3
892,TEKIRDAG,AFYONKARAHISAR,7879,74,3
893,EDIRNE,AFYONKARAHISAR,7672,28,3
894,KIRKLARELI,AFYONKARAHISAR,7550,50,3
895,BALIKESIR,AFYONKARAHISAR,11092,12,3
896,CANAKKALE,AFYONKARAHISAR,9219,22,3
897,IZMIR,AFYONKARAHISAR,18245,41,3
898,AYDIN,AFYONKARAHISAR,21204,11,3
899,DENIZLI,AFYONKARAHISAR,69930,25,3
900,MUGLA,AFYONKARAHISAR,16539,60,3
901,MANISA,AFYONKARAHISAR,18264,57,3
902,AFYONKARAHISAR,AFYONKARAHISAR,2644140,3,3
903,KUTAHYA,AFYONKARAHISAR,48869,55,3
904,USAK,AFYONKARAHISAR,48703,78,3
905,BURSA,AFYONKARAHISAR,9159,21,3
906,ESKISEHIR,AFYONKARAHISAR,51254,32,3
907,BILECIK,AFYONKARAHISAR,26210,16,3
908,KOCAELI,AFYONKARAHISAR,11735,53,3
909,SAKARYA,AFYONKARAHISAR,9587,67,3
910,DUZCE,AFYONKARAHISAR,7346,27,3
911,BOLU,AFYONKARAHISAR,9014,19,3
912,YALOVA,AFYONKARAHISAR,7575,80,3
913,ANKARA,AFYONKARAHISAR,11140,7,3
914,KONYA,AFYONKARAHISAR,23022,54,3
915,KARAMAN,AFYONKARAHISAR,14246,44,3
916,ANTALYA,AFYONKARAHISAR,24982,8,3
917,ISPARTA,AFYONKARAHISAR,77832,39,3
918,BURDUR,AFYONKARAHISAR,54014,20,3
919,ADANA,AFYONKARAHISAR,6346,1,3
920,MERSIN,AFYONKARAHISAR,6659,59,3
921,HATAY,AFYONKARAHISAR,5555,37,3
922,KAHRAMANMARAS,AFYONKARAHISAR,7307,42,3
923,OSMANIYE,AFYONKARAHISAR,8359,65,3
924,KIRIKKALE,AFYONKARAHISAR,11229,49,3
925,AKSARAY,AFYONKARAHISAR,12369,5,3
926,NIGDE,AFYONKARAHISAR,12858,63,3
927,NEVSEHIR,AFYONKARAHISAR,12941,62,3
928,KIRSEHIR,AFYONKARAHISAR,10279,51,3
929,KAYSERI,AFYONKARAHISAR,7679,47,3
930,SIVAS,AFYONKARAHISAR,9897,73,3
931,YOZGAT,AFYONKARAHISAR,12311,81,3
932,ZONGULDAK,AFYONKARAHISAR,6370,82,3
933,KARABUK,AFYONKARAHISAR,7716,43,3
934,BARTIN,AFYONKARAHISAR,6518,13,3
935,KASTAMONU,AFYONKARAHISAR,9645,46,3
936,CANKIRI,AFYONKARAHISAR,10253,23,3
937,SINOP,AFYONKARAHISAR,6805,71,3
938,SAMSUN,AFYONKARAHISAR,6647,68,3
939,TOKAT,AFYONKARAHISAR,8114,75,3
940,CORUM,AFYONKARAHISAR,7812,24,3
941,AMASYA,AFYONKARAHISAR,8761,6,3
942,TRABZON,AFYONKARAHISAR,5856,76,3
943,ORDU,AFYONKARAHISAR,6355,64,3
944,GIRESUN,AFYONKARAHISAR,6045,34,3
945,RIZE,AFYONKARAHISAR,6347,66,3
946,ARTVIN,AFYONKARAHISAR,6377,10,3
947,GUMUSHANE,AFYONKARAHISAR,10911,35,3
948,ERZURUM,AFYONKARAHISAR,8918,31,3
949,ERZINCAN,AFYONKARAHISAR,9308,30,3
950,BAYBURT,AFYONKARAHISAR,11074,15,3
951,AGRI,AFYONKARAHISAR,12685,4,3
952,KARS,AFYONKARAHISAR,14676,45,3
953,IGDIR,AFYONKARAHISAR,11590,38,3
954,ARDAHAN,AFYONKARAHISAR,13081,9,3
955,MALATYA,AFYONKARAHISAR,7534,56,3
956,ELAZIG,AFYONKARAHISAR,7342,29,3
957,BINGOL,AFYONKARAHISAR,8856,17,3
958,TUNCELI,AFYONKARAHISAR,13197,77,3
959,VAN,AFYONKARAHISAR,7757,79,3
960,MUS,AFYONKARAHISAR,10536,61,3
961,BITLIS,AFYONKARAHISAR,8833,18,3
962,HAKKARI,AFYONKARAHISAR,10993,36,3
963,GAZIANTEP,AFYONKARAHISAR,5542,33,3
964,ADIYAMAN,AFYONKARAHISAR,7244,2,3
965,KILIS,AFYONKARAHISAR,5970,48,3
966,SANLIURFA,AFYONKARAHISAR,8831,69,3
967,DIYARBAKIR,AFYONKARAHISAR,6374,26,3
968,MARDIN,AFYONKARAHISAR,7578,58,3
969,BATMAN,AFYONKARAHISAR,5677,14,3
970,SIRNAK,AFYONKARAHISAR,9380,72,3
971,SIIRT,AFYONKARAHISAR,8575,70,3
972,ISTANBUL,KUTAHYA,6714,40,55
973,TEKIRDAG,KUTAHYA,7468,74,55
974,EDIRNE,KUTAHYA,7683,28,55
975,KIRKLARELI,KUTAHYA,7365,50,55
976,BALIKESIR,KUTAHYA,22951,12,55
977,CANAKKALE,KUTAHYA,12292,22,55
978,IZMIR,KUTAHYA,17596,41,55
979,AYDIN,KUTAHYA,12961,11,55
980,DENIZLI,KUTAHYA,14236,25,55
981,MUGLA,KUTAHYA,12557,60,55
982,MANISA,KUTAHYA,36330,57,55
983,AFYONKARAHISAR,KUTAHYA,48869,3,55
984,KUTAHYA,KUTAHYA,2989626,55,55
985,USAK,KUTAHYA,102029,78,55
986,BURSA,KUTAHYA,23540,21,55
987,ESKISEHIR,KUTAHYA,45504,32,55
988,BILECIK,KUTAHYA,68636,16,55
989,KOCAELI,KUTAHYA,10022,53,55
990,SAKARYA,KUTAHYA,10797,67,55
991,DUZCE,KUTAHYA,7654,27,55
992,BOLU,KUTAHYA,9666,19,55
993,YALOVA,KUTAHYA,10751,80,55
994,ANKARA,KUTAHYA,8878,7,55
995,KONYA,KUTAHYA,9722,54,55
996,KARAMAN,KUTAHYA,8176,44,55
997,ANTALYA,KUTAHYA,13158,8,55
998,ISPARTA,KUTAHYA,15092,39,55
999,BURDUR,KUTAHYA,16251,20,55
1000,ADANA,KUTAHYA,5244,1,55
1001,MERSIN,KUTAHYA,5829,59,55
1002,HATAY,KUTAHYA,4571,37,55
1003,KAHRAMANMARAS,KUTAHYA,6551,42,55
1004,OSMANIYE,KUTAHYA,7734,65,55
1005,KIRIKKALE,KUTAHYA,9315,49,55
1006,AKSARAY,KUTAHYA,8596,5,55
1007,NIGDE,KUTAHYA,8696,63,55
1008,NEVSEHIR,KUTAHYA,8909,62,55
1009,KIRSEHIR,KUTAHYA,7589,51,55
1010,KAYSERI,KUTAHYA,5771,47,55
1011,SIVAS,KUTAHYA,7764,73,55
1012,YOZGAT,KUTAHYA,9161,81,55
1013,ZONGULDAK,KUTAHYA,8305,82,55
1014,KARABUK,KUTAHYA,8741,43,55
1015,BARTIN,KUTAHYA,8623,13,55
1016,KASTAMONU,KUTAHYA,9096,46,55
1017,CANKIRI,KUTAHYA,8589,23,55
1018,SINOP,KUTAHYA,6907,71,55
1019,SAMSUN,KUTAHYA,6609,68,55
1020,TOKAT,KUTAHYA,7134,75,55
1021,CORUM,KUTAHYA,6605,24,55
1022,AMASYA,KUTAHYA,8609,6,55
1023,TRABZON,KUTAHYA,6574,76,55
1024,ORDU,KUTAHYA,6270,64,55
1025,GIRESUN,KUTAHYA,6180,34,55
1026,RIZE,KUTAHYA,6423,66,55
1027,ARTVIN,KUTAHYA,7552,10,55
1028,GUMUSHANE,KUTAHYA,8103,35,55
1029,ERZURUM,KUTAHYA,7801,31,55
1030,ERZINCAN,KUTAHYA,8044,30,55
1031,BAYBURT,KUTAHYA,9415,15,55
1032,AGRI,KUTAHYA,9872,4,55
1033,KARS,KUTAHYA,10150,45,55
1034,IGDIR,KUTAHYA,8025,38,55
1035,ARDAHAN,KUTAHYA,11043,9,55
1036,MALATYA,KUTAHYA,5746,56,55
1037,ELAZIG,KUTAHYA,6852,29,55
1038,BINGOL,KUTAHYA,6756,17,55
1039,TUNCELI,KUTAHYA,10917,77,55
1040,VAN,KUTAHYA,7591,79,55
1041,MUS,KUTAHYA,8652,61,55
1042,BITLIS,KUTAHYA,7266,18,55
1043,HAKKARI,KUTAHYA,8551,36,55
1044,GAZIANTEP,KUTAHYA,4507,33,55
1045,ADIYAMAN,KUTAHYA,6219,2,55
1046,KILIS,KUTAHYA,5164,48,55
1047,SANLIURFA,KUTAHYA,5921,69,55
1048,DIYARBAKIR,KUTAHYA,5043,26,55
1049,MARDIN,KUTAHYA,5770,58,55
1050,BATMAN,KUTAHYA,5184,14,55
1051,SIRNAK,KUTAHYA,6597,72,55
1052,SIIRT,KUTAHYA,6529,70,55
1053,ISTANBUL,USAK,5843,40,78
1054,TEKIRDAG,USAK,6728,74,78
1055,EDIRNE,USAK,6871,28,78
1056,KIRKLARELI,USAK,6294,50,78
1057,BALIKESIR,USAK,11590,12,78
1058,CANAKKALE,USAK,9533,22,78
1059,IZMIR,USAK,23699,41,78
1060,AYDIN,USAK,18850,11,78
1061,DENIZLI,USAK,60130,25,78
1062,MUGLA,USAK,15630,60,78
1063,MANISA,USAK,57142,57,78
1064,AFYONKARAHISAR,USAK,48703,3,78
1065,KUTAHYA,USAK,102029,55,78
1066,USAK,USAK,4117716,78,78
1067,BURSA,USAK,7314,21,78
1068,ESKISEHIR,USAK,12292,32,78
1069,BILECIK,USAK,14803,16,78
1070,KOCAELI,USAK,7070,53,78
1071,SAKARYA,USAK,6789,67,78
1072,DUZCE,USAK,5857,27,78
1073,BOLU,USAK,7331,19,78
1074,YALOVA,USAK,6658,80,78
1075,ANKARA,USAK,7308,7,78
1076,KONYA,USAK,9507,54,78
1077,KARAMAN,USAK,7602,44,78
1078,ANTALYA,USAK,14245,8,78
1079,ISPARTA,USAK,18634,39,78
1080,BURDUR,USAK,21519,20,78
1081,ADANA,USAK,5360,1,78
1082,MERSIN,USAK,5758,59,78
1083,HATAY,USAK,5073,37,78
1084,KAHRAMANMARAS,USAK,6008,42,78
1085,OSMANIYE,USAK,6753,65,78
1086,KIRIKKALE,USAK,7045,49,78
1087,AKSARAY,USAK,8533,5,78
1088,NIGDE,USAK,8035,63,78
1089,NEVSEHIR,USAK,9063,62,78
1090,KIRSEHIR,USAK,7538,51,78
1091,KAYSERI,USAK,6066,47,78
1092,SIVAS,USAK,8428,73,78
1093,YOZGAT,USAK,8406,81,78
1094,ZONGULDAK,USAK,5613,82,78
1095,KARABUK,USAK,6590,43,78
1096,BARTIN,USAK,6221,13,78
1097,KASTAMONU,USAK,7158,46,78
1098,CANKIRI,USAK,8034,23,78
1099,SINOP,USAK,5638,71,78
1100,SAMSUN,USAK,5601,68,78
1101,TOKAT,USAK,6998,75,78
1102,CORUM,USAK,5509,24,78
1103,AMASYA,USAK,6324,6,78
1104,TRABZON,USAK,5479,76,78
1105,ORDU,USAK,5833,64,78
1106,GIRESUN,USAK,5216,34,78
1107,RIZE,USAK,5033,66,78
1108,ARTVIN,USAK,5808,10,78
1109,GUMUSHANE,USAK,6382,35,78
1110,ERZURUM,USAK,7744,31,78
1111,ERZINCAN,USAK,9258,30,78
1112,BAYBURT,USAK,15223,15,78
1113,AGRI,USAK,18182,4,78
1114,KARS,USAK,10186,45,78
1115,IGDIR,USAK,8791,38,78
1116,ARDAHAN,USAK,7515,9,78
1117,MALATYA,USAK,6075,56,78
1118,ELAZIG,USAK,6078,29,78
1119,BINGOL,USAK,6663,17,78
1120,TUNCELI,USAK,8428,77,78
1121,VAN,USAK,6860,79,78
1122,MUS,USAK,7863,61,78
1123,BITLIS,USAK,7103,18,78
1124,HAKKARI,USAK,9689,36,78
1125,GAZIANTEP,USAK,5239,33,78
1126,ADIYAMAN,USAK,8478,2,78
1127,KILIS,USAK,5284,48,78
1128,SANLIURFA,USAK,7077,69,78
1129,DIYARBAKIR,USAK,5136,26,78
1130,MARDIN,USAK,5597,58,78
1131,BATMAN,USAK,5779,14,78
1132,SIRNAK,USAK,7475,72,78
1133,SIIRT,USAK,6189,70,78
1134,ISTANBUL,BURSA,9062,40,21
1135,TEKIRDAG,BURSA,10089,74,21
1136,EDIRNE,BURSA,11489,28,21
1137,KIRKLARELI,BURSA,10126,50,21
1138,BALIKESIR,BURSA,27997,12,21
1139,CANAKKALE,BURSA,17606,22,21
1140,IZMIR,BURSA,8860,41,21
1141,AYDIN,BURSA,8131,11,21
1142,DENIZLI,BURSA,6718,25,21
1143,MUGLA,BURSA,8627,60,21
1144,MANISA,BURSA,9510,57,21
1145,AFYONKARAHISAR,BURSA,9159,3,21
1146,KUTAHYA,BURSA,23540,55,21
1147,USAK,BURSA,7314,78,21
1148,BURSA,BURSA,278753,21,21
1149,ESKISEHIR,BURSA,12406,32,21
1150,BILECIK,BURSA,40050,16,21
1151,KOCAELI,BURSA,13055,53,21
1152,SAKARYA,BURSA,11709,67,21
1153,DUZCE,BURSA,8897,27,21
1154,BOLU,BURSA,7937,19,21
1155,YALOVA,BURSA,30973,80,21
1156,ANKARA,BURSA,8285,7,21
1157,KONYA,BURSA,7704,54,21
1158,KARAMAN,BURSA,5450,44,21
1159,ANTALYA,BURSA,7475,8,21
1160,ISPARTA,BURSA,7145,39,21
1161,BURDUR,BURSA,6895,20,21
1162,ADANA,BURSA,6072,1,21
1163,MERSIN,BURSA,6299,59,21
1164,HATAY,BURSA,5475,37,21
1165,KAHRAMANMARAS,BURSA,6201,42,21
1166,OSMANIYE,BURSA,6428,65,21
1167,KIRIKKALE,BURSA,8772,49,21
1168,AKSARAY,BURSA,7457,5,21
1169,NIGDE,BURSA,10894,63,21
1170,NEVSEHIR,BURSA,7135,62,21
1171,KIRSEHIR,BURSA,7551,51,21
1172,KAYSERI,BURSA,6286,47,21
1173,SIVAS,BURSA,8106,73,21
1174,YOZGAT,BURSA,11279,81,21
1175,ZONGULDAK,BURSA,13459,82,21
1176,KARABUK,BURSA,8262,43,21
1177,BARTIN,BURSA,7915,13,21
1178,KASTAMONU,BURSA,7346,46,21
1179,CANKIRI,BURSA,6420,23,21
1180,SINOP,BURSA,7702,71,21
1181,SAMSUN,BURSA,12349,68,21
1182,TOKAT,BURSA,9730,75,21
1183,CORUM,BURSA,7115,24,21
1184,AMASYA,BURSA,9829,6,21
1185,TRABZON,BURSA,13842,76,21
1186,ORDU,BURSA,7638,64,21
1187,GIRESUN,BURSA,21189,34,21
1188,RIZE,BURSA,12200,66,21
1189,ARTVIN,BURSA,49487,10,21
